"chr","start_infant","end_infant","value_infant","p_infant","start_adol","end_adol","value_adol","p_adol","direction_matched","combined_p","rank","genes"
"chr2",240081575,240081575,0.15622541666898,0.862128178843667,240081575,240081575,0.402226941502111,0.0341112785310841,TRUE,0.133116013103715,1752,"HDAC4"
"chr8",3101893,3102222,-0.159231967859991,0.0456831198707901,3101893,3101893,-0.182885548968127,0.64379197190693,TRUE,0.133123529314994,1753,"CSMD1"
"chr14",34145087,34145087,0.254513285420848,0.0938053150087312,34145087,34145087,0.234957999616276,0.314004509887533,TRUE,0.133281711336647,1754,"NPAS3;NPAS3;NPAS3;NPAS3"
"chr1",74664419,74664419,-0.207627021215701,0.257731436506565,74664419,74664419,-0.308510369285276,0.114354049104974,TRUE,0.133342832552844,1755,"FPGT;FPGT;FPGT;LRRIQ3;FPGT-TNNI3K;FPGT-TNNI3K"
"chr3",57875387,57875583,0.190413939679517,0.0305830537162746,57875387,57875387,0.152814609102249,0.963713293626252,TRUE,0.133345165909023,1756,"SLMAP;SLMAP;SLMAP;SLMAP;SLMAP"
"chr3",72870430,72870453,-0.178790365630112,0.0366375328537628,72870453,72870453,-0.166326276304331,0.80514523292075,TRUE,0.133434105924495,1757,"SHQ1"
"chr3",81866096,81866096,-0.162897313779202,0.735517524986739,81866096,81866096,-0.388804789480871,0.0402137027103012,TRUE,0.133713575789563,1758,""
"chr5",6746160,6746160,0.192160585027327,0.368077615338312,6745972,6746160,0.160247727087612,0.0804903414282173,TRUE,0.13388538173701,1759,"PAPD7;PAPD7;PAPD7;PAPD7"
"chr11",62190604,62190604,0.169118802497516,0.634472462437943,62190604,62190604,0.376762667569308,0.046783297039233,TRUE,0.134082470255411,1760,"SCGB1A1"
"chr15",79724519,79724519,0.300094052138751,0.0402566616405128,79724519,79724519,0.17283732842985,0.737611813863111,TRUE,0.134121422970175,1761,"KIAA1024"
"chr1",216860692,216860692,-0.184259286334184,0.443053477879956,216860692,216860692,-0.34863171991248,0.0671132817308199,TRUE,0.13426552678294,1762,"ESRRG;ESRRG;ESRRG;ESRRG;ESRRG"
"chr11",2151349,2151349,0.155428255817928,0.878725661396158,2151342,2151349,0.243511892528301,0.0338593841158991,TRUE,0.134329983082298,1763,"IGF2;IGF2;IGF2;IGF2;IGF2;INS-IGF2"
"chr4",141877033,141877033,0.209887338375026,0.244837265851754,141877033,141877033,0.303742558042958,0.121964004964801,TRUE,0.134710173868497,1764,"RNF150"
"chr10",50605613,50605613,0.182145709852222,0.465531858465096,50605613,50605707,0.191024492041276,0.0641733731361599,TRUE,0.134757277525485,1765,""
"chr2",242040840,242040840,0.156399563986963,0.858614837683042,242040840,242040840,0.400580790187603,0.0347992886501715,TRUE,0.134772850550524,1766,"MTERFD2;MTERFD2;MTERFD2;MTERFD2"
"chr16",85878940,85878940,0.2788959143343,0.0585869753082741,85878940,85878940,0.199606291102991,0.512031943520309,TRUE,0.135191136315272,1767,""
"chr6",30432583,30432583,0.295611342133319,0.0435561925990381,30432583,30432583,0.177879838806433,0.689014914630727,TRUE,0.135234838350562,1768,""
"chr19",51330469,51330469,0.181276551896686,0.475212171238877,51330453,51330469,0.19218423563683,0.0634215622972861,TRUE,0.135682770490805,1769,"KLK15;KLK15;KLK15"
"chr21",47859823,47859823,0.182509674697311,0.461663160278683,47859823,47859926,0.188627702959912,0.0657128615709354,TRUE,0.136377285908466,1770,"PCNT"
"chr2",202118126,202118126,-0.169863916217385,0.623200865372581,202118126,202118126,-0.373567193584171,0.0487123571053737,TRUE,0.136448500093753,1771,"CASP8;CASP8;CASP8;CASP8"
"chr2",209056013,209056013,0.182056540780614,0.466529391080464,209056013,209056051,0.189624152997972,0.0650737264876301,TRUE,0.136452773717942,1772,"C2orf80"
"chr18",11917416,11917416,0.193764698596608,0.354690265750437,11917416,11917416,0.33011727353006,0.08564019116004,TRUE,0.136511955289729,1773,""
"chr12",75728104,75728104,-0.187754257746364,0.408051928314729,75728104,75728104,-0.340729574922041,0.0744508156604337,TRUE,0.136526129695321,1774,"GLIPR1L1"
"chr3",194784405,194784405,-0.304880717000491,0.0371821156333252,194784405,194784405,-0.165218932955101,0.817187177025304,TRUE,0.136543421738898,1775,""
"chr5",176423139,176423139,0.190887721463755,0.379212880462962,176423139,176423596,0.160514222142987,0.0804052612697749,TRUE,0.13691345092778,1776,"UIMC1;UIMC1;UIMC1"
"chr1",245132888,245132888,-0.177364204077485,0.521750531918064,245132888,245132888,-0.358904289038638,0.0587470410865357,TRUE,0.137473538605875,1777,"LOC101928068;EFCAB2;EFCAB2;EFCAB2;EFCAB2"
"chr2",65593761,65593908,-0.174908853348385,0.0386825119644315,65593908,65593908,-0.167505817057859,0.792508667611634,TRUE,0.137490705998447,1778,"SPRED2;SPRED2;SPRED2"
"chr12",121688459,121688459,0.169357809916052,0.630806399704391,121688441,121688459,0.215363818080968,0.0488005953430512,TRUE,0.137934774851399,1779,"CAMKK2;CAMKK2;CAMKK2;CAMKK2;CAMKK2;CAMKK2;CAMKK2"
"chr12",27863218,27863218,-0.27421380997744,0.0639314853774681,27863218,27863218,-0.204034615925069,0.481687952747315,TRUE,0.137974100093393,1780,"MRPS35"
"chr14",101514888,101514888,0.162916621137815,0.73517930257645,101514879,101514888,0.227406044828127,0.0419207949216281,TRUE,0.138058575431983,1781,"MIR544A;MIR381HG;MIR655"
"chr20",54978749,54978749,0.170872672467664,0.608405497380639,54978749,54978854,0.212239132439432,0.0506857430693507,TRUE,0.138121843192114,1782,"CSTF1;CSTF1;CSTF1"
"chr1",111764738,111764738,-0.172952590464827,0.579158943673304,111764738,111764738,-0.366476075307959,0.0533206338445487,TRUE,0.138273627388678,1783,""
"chr20",51054978,51054978,-0.213653481033764,0.224921627758673,51054978,51054978,-0.294961012624182,0.137403440787481,TRUE,0.138356675965538,1784,""
"chr9",123074456,123074456,-0.208564487516218,0.252293058543766,123074456,123074456,-0.303015804656349,0.123166969980126,TRUE,0.138944376471933,1785,""
"chr7",2397685,2397685,0.221180130562044,0.18979119608556,2397685,2397685,0.281758738802814,0.164524461316274,TRUE,0.139468613757444,1786,"EIF3B;EIF3B"
"chr9",129087633,129087633,0.248508059775984,0.105988771611965,129087633,129087633,0.239486003573668,0.294865384240869,TRUE,0.139562633487287,1787,"MVB12B;MVB12B"
"chr2",73659423,73659423,0.191497555124065,0.373881035109572,73659423,73659423,0.331904904202003,0.0836287578605156,TRUE,0.139613875597641,1788,"ALMS1;ALMS1"
"chr9",132725318,132725318,-0.184212444063477,0.443516112498436,132725318,132725318,-0.344833124194683,0.0705370907759047,TRUE,0.139673228611375,1789,"FNBP1"
"chr10",45146765,45146765,0.252973687180535,0.0967353342590992,45146765,45146765,0.232610067515534,0.324421998187413,TRUE,0.140015151026422,1790,""
"chr2",85073409,85073409,-0.235458584561119,0.139089123840061,85073409,85073409,-0.25869059870038,0.226007301328807,TRUE,0.140195406585825,1791,"TRABD2A;TRABD2A;TRABD2A"
"chr1",90452985,90452985,-0.297868756750507,0.0419023297117213,90452985,90452985,-0.171174926255176,0.754363356415634,TRUE,0.140798402598635,1792,""
"chr14",71431968,71431968,0.288705905829277,0.0491346274189607,71431968,71431968,0.182847762314455,0.644122329552636,TRUE,0.140933540088647,1793,"PCNX;PCNX"
"chr11",85436702,85436702,0.27910739280752,0.0583441107581546,85436702,85436702,0.195353131576052,0.54289769409837,TRUE,0.141023904495877,1794,"SYTL2;SYTL2;SYTL2;SYTL2"
"chr4",2933715,2933715,0.177950032795443,0.514553248425105,2933715,2933715,0.355215067716633,0.0616113061642774,TRUE,0.141118533938541,1795,"MFSD10;MFSD10"
"chr14",22553440,22553440,0.17174095510196,0.596058144455238,22553340,22553440,0.208127558209678,0.0532123192460191,TRUE,0.141171469164388,1796,""
"chr17",19771612,19771612,0.17430298990649,0.561008170976643,19771612,19771783,0.202819478674003,0.0565798468075917,TRUE,0.141254695623194,1797,"ULK2;ULK2"
"chr17",11410158,11410158,-0.18382970809555,0.447465268879366,11410158,11410161,-0.180077092510104,0.0710021555394627,TRUE,0.141355571486764,1798,"SHISA6;SHISA6;SHISA6"
"chr8",17355443,17355443,-0.15960508210379,0.795478994451364,17355239,17355443,-0.23100847814723,0.0400215110311332,TRUE,0.141580643280484,1799,"SLC7A2"
"chr6",21192084,21192084,-0.271713985612267,0.0670417905822193,21192084,21192084,-0.204986318477525,0.475394351985827,TRUE,0.141701333668701,1800,"CDKAL1"
"chr7",151139071,151139071,0.204849235124819,0.274565078759633,151139071,151139071,0.307322464506973,0.116211187676152,TRUE,0.141826216197552,1801,"CRYGN"
"chr12",127211421,127211421,0.293274570778145,0.0453165880957631,127211421,127211421,0.17592607097327,0.707471256027514,TRUE,0.14235171624835,1802,""
"chr6",26034022,26034056,-0.161287292348003,0.0449418615046278,26034022,26034022,-0.174933949187123,0.717038017935334,TRUE,0.142918365249989,1803,"HIST1H2AB"
"chr4",81957740,81957740,0.185069085555504,0.434733504580157,81957740,81958111,0.173798131711389,0.074579281812178,TRUE,0.143594767732668,1804,"BMP3"
"chr10",80999841,80999841,-0.165197134114635,0.69650573041141,80999807,80999841,-0.218884387054179,0.0467082926573981,TRUE,0.143973409426284,1805,"ZMIZ1"
"chr8",134465720,134465835,-0.164245756334246,0.0437916073163318,134465835,134465835,-0.172209040656551,0.743883007300502,TRUE,0.144121496629153,1806,""
"chr1",248738226,248738226,0.214580256253757,0.220241642777536,248738226,248738226,0.289257558893198,0.148489953134856,TRUE,0.144558989318185,1807,"OR2T34"
"chr7",74074356,74074356,-0.18885384360678,0.397669096305479,74074356,74074356,-0.333143649442802,0.082279618892021,TRUE,0.144615045026909,1808,"GTF2I;GTF2I;GTF2I;GTF2I;GTF2I"
"chr2",58029565,58029565,0.177149756960084,0.524453331267246,58029503,58029565,0.193200504321625,0.0627646818163738,TRUE,0.145288436646354,1809,""
"chr9",139652030,139652030,-0.285610216862913,0.0518776558654024,139652030,139652030,-0.183870883752849,0.635190191186357,TRUE,0.145408007825443,1810,"LCN8"
"chr14",78023855,78023855,-0.169636160095802,0.626577129609212,78023855,78023855,-0.367494144136702,0.0526267963173488,TRUE,0.145485020696312,1811,"SPTLC2"
"chr15",40583709,40583709,0.171560891733333,0.598607477248211,40583422,40583709,0.205119245860463,0.0551136709264895,TRUE,0.145542026217444,1812,"PLCB2;PLCB2;PLCB2"
"chr18",5892337,5892337,0.150155155515087,0.996342132082556,5892294,5892337,0.245026557075816,0.0331660729352384,TRUE,0.145723817534554,1813,"TMEM200C"
"chr17",57401781,57401781,-0.239834297375968,0.126790939811311,57401781,57401781,-0.248310719771261,0.26095362864432,TRUE,0.145866324616932,1814,""
"chr1",117952883,117952883,0.265023512288507,0.0762184946569799,117952883,117952883,0.21147293916864,0.434654904275235,TRUE,0.146010096429497,1815,"MAN1A2"
"chr12",32201102,32201102,0.245638148978823,0.112490985702281,32201102,32201102,0.239352517785198,0.295408949831129,TRUE,0.146357835049717,1816,""
"chr6",49833873,49833873,0.284433600054675,0.0529072227619212,49833873,49833873,0.184693647506099,0.628106694654267,TRUE,0.146359662667288,1817,"CRISP1;CRISP1"
"chr8",54965529,54965529,0.224954668446021,0.174691874914327,54965529,54965529,0.270880437474226,0.191040747267716,TRUE,0.146842375466113,1818,"LYPLA1;LYPLA1;LYPLA1;LYPLA1;LYPLA1;LYPLA1"
"chr11",47737706,47737706,0.151482962216668,0.965370197092777,47737706,47737706,0.401049304660903,0.0345991641767342,TRUE,0.146936665039214,1819,"AGBL2"
"chr14",95658093,95658093,-0.179659243859198,0.493939560996251,95657897,95658093,-0.185378015710341,0.0677697110575558,TRUE,0.147185198188109,1820,"CLMN"
"chr3",171489254,171489625,0.181963654803808,0.0349024667886453,171489625,171489625,0.153140017423886,0.959584105026286,TRUE,0.147245357547458,1821,"PLD1;PLD1"
"chr11",76397657,76397657,-0.167844307282447,0.654122886482427,76397220,76397657,-0.211364198857191,0.0512205111531704,TRUE,0.147288341502254,1822,"GUCY2EP"
"chr16",17331473,17331473,-0.273247627240644,0.0651271835460012,17331473,17331473,-0.199071734855054,0.515813292250231,TRUE,0.14759033278578,1823,"XYLT1"
"chr19",42747827,42747827,-0.288600043655975,0.0492344551788258,42747827,42747827,-0.17848726484329,0.683367892996456,TRUE,0.14776600077726,1824,"GSK3A"
"chr2",109086209,109086209,0.167943622219421,0.652581516070779,109086209,109086607,0.210724990806563,0.0516110602852513,TRUE,0.14788530230419,1825,"GCC2;GCC2"
"chr19",48614116,48614116,-0.174266879734216,0.561498369976578,48614090,48614116,-0.197142423298679,0.0602300976530734,TRUE,0.148355250841901,1826,"PLA2G4C;PLA2G4C;PLA2G4C"
"chr8",144512759,144512759,0.188798670908674,0.398160040288696,144512759,144512759,0.330655617859163,0.0850275237884198,TRUE,0.148475327858114,1827,"MAFA"
"chr8",81143546,81143546,-0.162249309191062,0.746858405497381,81143546,81143807,-0.221276391824354,0.0453322724192233,TRUE,0.148482865664014,1828,""
"chr10",45406764,45406764,-0.177317812588198,0.522286919881518,45406764,45406764,-0.35107609828725,0.0650228964504167,TRUE,0.148834199962653,1829,"TMEM72;TMEM72"
"chr12",114886059,114886059,0.162479902406899,0.742801971523759,114885621,114886059,0.220466110646417,0.0457933895837373,TRUE,0.149019559481012,1830,""
"chr2",118846169,118846289,-0.165223402298928,0.0433729267115246,118846169,118846169,-0.167834236106775,0.789022524097836,TRUE,0.149718097442411,1831,"INSIG2"
"chr8",29316633,29316633,-0.161054812276411,0.768537419020317,29316633,29316865,-0.222402696654623,0.0446840766562077,TRUE,0.15012007073948,1832,""
"chr1",184861111,184861111,0.269515626173806,0.0699010364207427,184861111,184861111,0.202543581130719,0.491710267584806,TRUE,0.150220095501534,1833,"FAM129A"
"chr17",66255048,66255048,0.183333054787993,0.452713676105108,66254884,66255048,0.170840622600412,0.0761218907300073,TRUE,0.150524551193911,1834,"ARSG"
"chr3",194868427,194868438,-0.171500393405267,0.0404004434140498,194868427,194868427,-0.161955222813072,0.853677654702083,TRUE,0.150617275051292,1835,"XXYLT1-AS2;XXYLT1-AS2;XXYLT1;XXYLT1"
"chr15",36945858,36945858,0.205678277021109,0.269451513508037,36945858,36945858,0.300087257490997,0.128154629785515,TRUE,0.150760362002098,1836,"C15orf41;C15orf41;C15orf41;C15orf41"
"chr1",78280850,78280850,0.279172989744781,0.0582725923630274,78280850,78280850,0.188847337000974,0.593477904686612,TRUE,0.150935473539368,1837,"FAM73A"
"chr2",65591401,65591401,0.27926392832,0.0581757445362926,65591401,65591401,0.188463405024769,0.596597598220588,TRUE,0.15135247966002,1838,"SPRED2;SPRED2"
"chr5",65519915,65519915,0.167784766489565,0.655063055385037,65519915,65519915,0.366922539560002,0.0530163303525326,TRUE,0.151424830590543,1839,""
"chr2",233216865,233216865,0.183235761145237,0.453775277282778,233216865,233217079,0.169839017326834,0.0766215063842452,TRUE,0.151558898841374,1840,""
"chr7",92465103,92465103,-0.158909986943275,0.808650298887293,92464980,92465103,-0.225289035185558,0.0430745465355382,TRUE,0.151771466637102,1841,"CDK6"
"chr4",39449130,39449130,0.152978828133515,0.931647038840448,39449130,39449130,0.394616964042641,0.0374244796105757,TRUE,0.151886134524023,1842,"KLB"
"chr1",9714810,9714810,-0.17692974395258,0.52716805034895,9714810,9714810,-0.349560857083793,0.0663090618151151,TRUE,0.15218678220074,1843,"C1orf200;PIK3CD"
"chr4",148511613,148511613,-0.287088790501985,0.0505277461573762,148511613,148511613,-0.177481400783252,0.692737011778808,TRUE,0.152342432015217,1844,""
"chr20",21000992,21000992,0.264724017079724,0.0766639946599598,21000992,21000992,0.207893424354736,0.456696229546643,TRUE,0.152375006732012,1845,""
"chr10",127817454,127817454,0.163425918200019,0.726422769073062,127817454,127817454,0.374367723936075,0.0482205614568611,TRUE,0.152429830801638,1846,"ADAM12;ADAM12"
"chr22",22555928,22555928,-0.243769119347234,0.116848392922063,22555928,22555928,-0.238261705251918,0.299913348321176,TRUE,0.15248304710421,1847,""
"chr1",45196869,45196876,-0.169951280613967,0.0411789509443408,45196869,45196869,-0.162116118046663,0.851848713266933,TRUE,0.152596445425758,1848,""
"chr9",674352,674352,-0.249743704448554,0.103359725607757,674352,674352,-0.229124807537197,0.340442858954993,TRUE,0.152964270549424,1849,"KANK1;KANK1;KANK1"
"chr3",99918916,99918916,0.28083740346014,0.0565472110805834,99918916,99918916,0.185016261128557,0.625354391004647,TRUE,0.153546114627115,1850,""
"chr9",100700763,100700763,-0.304817131575563,0.037210424998063,100700763,100700763,-0.153874864525435,0.950330820078737,TRUE,0.153546672611656,1851,"HEMGN;HEMGN"
"chr11",43701446,43701446,0.183162921877492,0.454567194512155,43701433,43701446,0.166770369992522,0.0780350852076095,TRUE,0.153914053999427,1852,"HSD17B12"
"chr2",225792829,225792829,-0.154155589733005,0.906193940007986,225792563,225792829,-0.23252450176825,0.0392391720929862,TRUE,0.154201472081688,1853,"DOCK10;DOCK10"
"chr1",50568331,50568331,0.290392999579781,0.0476729702185483,50568331,50568331,0.171973271491241,0.746273034146431,TRUE,0.154264035285355,1854,"ELAVL4;ELAVL4"
"chr13",48730248,48730248,-0.181606180937035,0.471561753154259,48730248,48730248,-0.339668116754379,0.0755035087388188,TRUE,0.154355815580742,1855,""
"chr14",68167855,68167855,0.242048598587664,0.121149926395652,68167855,68167855,0.239694603629594,0.294017364773867,TRUE,0.154407893079932,1856,"RDH12"
"chr6",42928056,42928056,-0.157019025583355,0.845869663684747,42928056,42928079,-0.226920011418349,0.0421846825186705,TRUE,0.154616469656672,1857,"GNMT"
"chr20",62131189,62131260,0.173895637194347,0.0392457193260583,62131189,62131189,0.157198996399975,0.90940583521308,TRUE,0.15464161016808,1858,"EEF1A2"
"chr4",159082678,159082678,-0.15960566138472,0.795466329735561,159082678,159082678,-0.380003539784638,0.0449050294141244,TRUE,0.154742092907962,1859,"FAM198B;FAM198B;FAM198B"
"chr3",138479392,138479392,0.213433242020967,0.225993658702299,138479392,138479392,0.284553127936729,0.158337069767159,TRUE,0.154951072126976,1860,"PIK3CB"
"chr5",76146148,76146148,-0.256095186795486,0.0907724880653678,76146148,76146148,-0.218480790668835,0.394522183739606,TRUE,0.155046261723063,1861,"S100Z"
"chr4",106326800,106326800,0.197923853097301,0.321937075732021,106326800,106326800,0.310526630206015,0.11129747955952,TRUE,0.15510959964349,1862,"PPA2;PPA2;PPA2;PPA2"
"chr5",81574714,81574714,-0.205002900393133,0.273598835442133,81574714,81574714,-0.298484630648313,0.130967914441317,TRUE,0.1551158705517,1863,"ATP6AP1L;RPS23"
"chr10",124027408,124027408,-0.197305745841861,0.32656863679979,124027408,124027408,-0.311489661854511,0.10985795937101,TRUE,0.155260635002925,1864,""
"chr3",112400627,112400627,0.228916800187777,0.160152036188308,112400627,112400627,0.259255466839048,0.224243363691247,TRUE,0.155383298601424,1865,""
"chr2",118617841,118617841,0.169092303305765,0.634900827825424,118617841,118617841,0.361723914058145,0.0566541368619806,TRUE,0.155571965305595,1866,""
"chr2",103352342,103352342,0.292978769041535,0.0455274183647319,103352342,103352342,0.167694764774442,0.790495504887767,TRUE,0.155636669935718,1867,"MFSD9"
"chr10",111967167,111967167,-0.16614782909994,0.680878216092831,111967167,111967167,-0.366873457118263,0.0530492270112322,TRUE,0.156071426233222,1868,"MXI1"
"chr5",178411451,178411451,0.163883663260039,0.71864588858626,178411249,178411451,0.212600997642498,0.0504682115639387,TRUE,0.156564971555405,1869,"GRM6"
"chr3",20235591,20235591,0.153439295628144,0.921671712686767,20235490,20235591,0.232056387310188,0.039479900442304,TRUE,0.156958596490304,1870,""
"chr1",564501,564501,0.166476677731595,0.675590324753113,564501,564504,0.207080495438255,0.0538715306901764,TRUE,0.156983703829243,1871,"LOC101928626"
"chr3",76181421,76181421,-0.156900713334446,0.84835865283183,76181421,76181421,-0.383531715061682,0.0429564569298522,TRUE,0.157140714539478,1872,""
"chr3",65342546,65342546,0.152798849109804,0.935675163449332,65342216,65342546,0.233061677313847,0.0389658478544198,TRUE,0.157196664317932,1873,"MAGI1;MAGI1"
"chr15",85365662,85365662,0.253456736561594,0.09580112522275,85365662,85365662,0.220268207743494,0.384834474916317,TRUE,0.158546163986143,1874,"ALPK3"
"chr6",17615976,17615976,0.269128467204522,0.0704046451197635,17615976,17615976,0.197818106339058,0.524780846219362,TRUE,0.158808242684792,1875,"NUP153"
"chr4",165877875,165877875,0.17253667224301,0.584895314949132,165877875,165878037,0.192489482135785,0.0632254230190741,TRUE,0.158917876976174,1876,"C4orf39;TRIM61"
"chr13",114193150,114193155,0.160860281775999,0.0450983079939686,114193150,114193150,0.1645793197249,0.824220144289633,TRUE,0.159546129659067,1877,"TMCO3"
"chr1",227635558,227635558,-0.168489567015975,0.644071572033924,227635558,227635558,-0.360038526187973,0.0578939085388673,TRUE,0.159930763961696,1878,""
"chr16",31224646,31224646,0.160628238109012,0.776362723420486,31224646,31224646,0.374639061147402,0.0480525817184959,TRUE,0.159991319846273,1879,"TRIM72"
"chr10",70385254,70385254,-0.168354716768008,0.646161250141547,70385254,70385254,-0.360236116357175,0.0577492008367707,TRUE,0.160021121955496,1880,"TET1"
"chr19",37178806,37178806,-0.2182918254361,0.202563934465311,37178806,37178806,-0.273285230533116,0.184814180497613,TRUE,0.160420103481044,1881,"ZNF567;LINC01534;LINC01534;ZNF567"
"chr8",57975570,57975570,0.266554939664975,0.0740200489901007,57975570,57975570,0.200175092287852,0.50802001741004,TRUE,0.160968275141903,1882,""
"chr13",99974673,99974673,-0.19764369759689,0.323993974575211,99974673,99974673,-0.307409949739567,0.116071141900546,TRUE,0.160977080390239,1883,"UBAC2;UBAC2;UBAC2"
"chr17",74666659,74666659,-0.169158999382103,0.633854871296688,74666659,74666659,-0.358121537481379,0.059339857674392,TRUE,0.160998427400424,1884,"LOC105274304"
"chr15",99509907,99509907,-0.239561956577491,0.127516553528539,99509907,99509907,-0.239356228821775,0.295392971454047,TRUE,0.161177615550086,1885,""
"chr2",55792613,55792683,0.153595196059733,0.0471067829237912,55792683,55792683,0.166800591148777,0.800044295820891,TRUE,0.161243252724283,1886,"PPP4R3B;PPP4R3B;PPP4R3B"
"chr11",1543206,1543275,-0.174601598392179,0.0388508781862935,1543275,1543275,-0.152189554297225,0.971692669564229,TRUE,0.161451708871106,1887,"HCCA2"
"chr16",84628855,84628855,0.198398765234971,0.318356686075964,84628855,84628855,0.305738453677457,0.118720244032302,TRUE,0.161596743956896,1888,"COTL1"
"chr1",203711066,203711066,0.244121409143123,0.115989427197254,203711066,203711066,0.232031707519392,0.327033353753073,TRUE,0.162045340157552,1889,"ATP2B4;ATP2B4"
"chr8",127568850,127568850,-0.171547647952723,0.598795958018702,127568850,127568854,-0.192194332725621,0.0634149829655462,TRUE,0.162176930060361,1890,"FAM84B"
"chr2",92045973,92045973,-0.286366634836506,0.0511840764293249,92045973,92045973,-0.172408707464966,0.741886386896437,TRUE,0.162177368526751,1891,""
"chr2",39356161,39356161,-0.1567495968253,0.851467468070016,39356161,39356161,-0.380460135723206,0.0446476459564593,TRUE,0.16231880491424,1892,""
"chr1",183773030,183773030,0.196994080413841,0.328968972936247,183773030,183773030,0.307722515319723,0.115578255962773,TRUE,0.162337252738975,1893,"RGL1;RGL1;RGL1;RGL1;RGL1"
"chr1",109254098,109254098,0.195648802527949,0.33940469875856,109254098,109254098,0.309975888027467,0.112115497273788,TRUE,0.162438161039803,1894,"FNDC7"
"chr12",110574194,110574194,0.151198496726069,0.972033327572129,110574194,110574220,0.232621470200851,0.0391884924404982,TRUE,0.162568872357374,1895,"IFT81;IFT81;IFT81"
"chr19",48231499,48231499,0.257376470400573,0.0885144437358826,48231499,48231499,0.212068836254695,0.431081500024475,TRUE,0.162779320557623,1896,"EHD2"
"chr19",56116263,56116263,-0.177231497793794,0.523418549487749,56116263,56116346,-0.176253258493256,0.0732272103415365,TRUE,0.163339196749634,1897,""
"chr18",5640693,5640693,0.202994809333498,0.286277705928279,5640693,5640693,0.296681056320875,0.134219344994817,TRUE,0.163650641642796,1898,""
"chr2",162357826,162357826,-0.282368463877581,0.0549335772905256,162357826,162357826,-0.17646643345626,0.702328699954877,TRUE,0.164163368545765,1899,"AHCTF1P1"
"chr16",73093309,73093470,-0.17324651277616,0.0395720220038262,73093470,73093470,-0.15178685614026,0.976823157262646,TRUE,0.164402343275833,1900,"ZFHX3"
"chr12",81469957,81469957,0.178884002239598,0.503208642998051,81469957,81470331,0.169337732106973,0.0768646408891707,TRUE,0.164480683546542,1901,""
"chr3",183003781,183003781,-0.282549348898316,0.0547354117373606,183003781,183003781,-0.17600586301235,0.70671203874091,TRUE,0.164491165386952,1902,"MCF2L2"
"chr3",186848672,186848672,-0.241878093607304,0.121567117033894,186848672,186848672,-0.233532821895943,0.320280590828502,TRUE,0.165314533684307,1903,"RPL39L"
"chr12",98897752,98897825,-0.167719161475093,0.0422435320551407,98897825,98897825,-0.156181342127085,0.921774715710835,TRUE,0.165325672245789,1904,"LOC643770; "
"chr16",420755,420755,-0.220739885209157,0.191672278874062,420755,420755,-0.266339144953338,0.203356165995562,TRUE,0.165451328796618,1905,"MRPL28"
"chr1",167485873,167485873,-0.208691967789293,0.25161437877334,167485873,167485873,-0.286037083081649,0.155170343410288,TRUE,0.165663318766201,1906,"CD247;CD247"
"chr17",74822890,74822890,0.202185371393068,0.291689264492905,74822890,74822890,0.296841767404599,0.133923350258884,TRUE,0.165731139053484,1907,""
"chr7",155242911,155242911,0.237331730928653,0.133682035175131,155242911,155242911,0.240084881805753,0.292432159382544,TRUE,0.165824911701577,1908,""
"chr16",26806372,26806372,-0.185439976844577,0.430980278802544,26806372,26806372,-0.325686404166477,0.0908312839028265,TRUE,0.165998525507573,1909,""
"chr2",101034825,101034825,0.178447824727658,0.508471949889444,101034613,101034825,0.169031786073386,0.0770099125339879,TRUE,0.166033807010903,1910,"CHST10"
"chr17",16343312,16343312,-0.240587509048081,0.124801089463552,16343312,16343312,-0.234962308695485,0.3139866141052,TRUE,0.166126112650274,1911,"LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;SNORD65;SNORD49A;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1;LRRC75A-AS1"
"chr4",147176751,147176751,0.153993004104598,0.909746765282587,147176751,147177156,0.225275121781561,0.0430813514443663,TRUE,0.166149593387966,1912,"SLC10A7;SLC10A7"
"chr9",102729433,102729433,0.178364561612012,0.509459797722139,102729433,102729907,0.168860030087033,0.0770916090361068,TRUE,0.166414982203546,1913,"STX17"
"chr7",12713893,12713893,0.177499275784666,0.520102628897008,12713893,12713893,0.33950608678175,0.0756660746270666,TRUE,0.166670796683946,1914,""
"chr17",72707255,72707255,-0.169494039492593,0.628777065242656,72707255,72707255,-0.35401211360406,0.0625907242851707,TRUE,0.166675609257387,1915,"RAB37;CD300LF"
"chr8",58907821,58907821,-0.170626346039982,0.612006001585324,58907387,58907821,-0.190142335392067,0.064743669611375,TRUE,0.167541395138753,1916,"FAM110B"
"chr10",114746071,114746071,-0.230537789285589,0.154681623944359,114746071,114746071,-0.249570983663837,0.256432199084112,TRUE,0.167676429124209,1917,"TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2"
